District,Year,Crop,Season,Area,total_crop_area,net_sown_area,rainfall_mm,yield
THE NILGIRIS,2003,Beans & Mutter(Vegetable),Whole Year,424,200,,,0.0
THE NILGIRIS,2003,Beet Root,Whole Year,53,200,,,0.0
THE NILGIRIS,2003,Bitter Gourd,Whole Year,14,200,,,0.0
THE NILGIRIS,2003,Black pepper,Whole Year,2434,200,,,0.19309778142974526
THE NILGIRIS,2003,Cabbage,Whole Year,810,200,,,67.21234567901234
THE NILGIRIS,2003,Cardamom,Whole Year,1014,200,,,0.09270216962524655
THE NILGIRIS,2003,Carrot,Whole Year,1240,200,,,0.0
THE NILGIRIS,2003,Cauliflower,Whole Year,52,200,,,0.0
THE NILGIRIS,2003,Citrus Fruit,Whole Year,12,200,,,1.0833333333333333
THE NILGIRIS,2003,Coconut,Whole Year,52,200,,,0.0
THE NILGIRIS,2003,Coriander,Whole Year,10,200,,,0.3
THE NILGIRIS,2003,Drum Stick,Whole Year,4,200,,,0.0
THE NILGIRIS,2003,Dry chillies,Whole Year,11,200,,,0.5454545454545454
THE NILGIRIS,2003,Garlic,Whole Year,140,200,,,5.535714285714286
THE NILGIRIS,2003,Jack Fruit,Whole Year,81,200,,,9.666666666666666
THE NILGIRIS,2003,Lab-Lab,Whole Year,1,200,,,0.0
THE NILGIRIS,2003,Mango,Whole Year,18,200,,,4.166666666666667
THE NILGIRIS,2003,Orange,Whole Year,72,200,,,1.9722222222222223
THE NILGIRIS,2003,Other Fresh Fruits,Whole Year,10,200,,,0.0
THE NILGIRIS,2003,Other Vegetables,Whole Year,182,200,,,0.0
THE NILGIRIS,2003,Papaya,Whole Year,1,200,,,0.0
THE NILGIRIS,2003,Peach,Whole Year,2,200,,,0.0
THE NILGIRIS,2003,Pear,Whole Year,19,200,,,0.0
THE NILGIRIS,2003,Plums,Whole Year,4,200,,,0.0
THE NILGIRIS,2003,Pome Fruit,Whole Year,31,200,,,7.032258064516129
THE NILGIRIS,2003,Potato,Whole Year,1720,200,,,19.218023255813954
THE NILGIRIS,2003,Redish,Whole Year,81,200,,,0.0
THE NILGIRIS,2003,Sweet potato,Whole Year,10,200,,,14.5
THE NILGIRIS,2003,Tapioca,Whole Year,70,200,,,33.68571428571428
THE NILGIRIS,2003,Turmeric,Whole Year,1,200,,,4.0
THE NILGIRIS,2003,Yam,Whole Year,13,200,,,0.0
THE NILGIRIS,2004,Dry ginger,Kharif,562,188,,,19.295373665480426
THE NILGIRIS,2004,Other Kharif pulses,Kharif,1,188,,,
THE NILGIRIS,2004,Rice,Kharif,1443,188,,,3.3007623007623006
THE NILGIRIS,2004,Sesamum,Kharif,5,188,,,0.4
THE NILGIRIS,2004,Small millets,Kharif,4,188,,,1.25
THE NILGIRIS,2004,Arecanut,Whole Year,207,188,,,1.106280193236715
THE NILGIRIS,2004,Banana,Whole Year,545,188,,,42.477064220183486
THE NILGIRIS,2004,Cardamom,Whole Year,1034,188,,,0.09284332688588008
THE NILGIRIS,2004,Coconut,Whole Year,60,188,,,1.6666666666666667
THE NILGIRIS,2004,Coriander,Whole Year,5,188,,,0.4
THE NILGIRIS,2004,Dry chillies,Whole Year,11,188,,,0.6363636363636364
THE NILGIRIS,2004,Garlic,Whole Year,104,188,,,5.538461538461538
THE NILGIRIS,2004,Onion,Whole Year,1,188,,,10.0
THE NILGIRIS,2004,Potato,Whole Year,2010,188,,,19.048756218905474
THE NILGIRIS,2004,Sugarcane,Whole Year,11,188,,,110.0909090909091
THE NILGIRIS,2004,Sweet potato,Whole Year,6,188,,,15.333333333333334
THE NILGIRIS,2004,Tapioca,Whole Year,68,188,,,41.26470588235294
THE NILGIRIS,2004,Turmeric,Whole Year,6,188,,,5.5
THE NILGIRIS,2005,Dry ginger,Kharif,629,230,,,19.294117647058822
THE NILGIRIS,2005,Rice,Kharif,1430,230,,,3.297902097902098
THE NILGIRIS,2005,Small millets,Kharif,2,230,,,1.5
THE NILGIRIS,2005,Arecanut,Whole Year,212,230,,,0.6415094339622641
THE NILGIRIS,2005,Banana,Whole Year,612,230,,,49.10457516339869
THE NILGIRIS,2005,Black pepper,Whole Year,2543,230,,,0.19307904050334251
THE NILGIRIS,2005,Cardamom,Whole Year,1054,230,,,0.09297912713472485
THE NILGIRIS,2005,Coconut,Whole Year,60,230,,,
THE NILGIRIS,2005,Dry chillies,Whole Year,10,230,,,0.6
THE NILGIRIS,2005,Garlic,Whole Year,78,230,,,5.551282051282051
THE NILGIRIS,2005,Potato,Whole Year,1950,230,,,22.53794871794872
THE NILGIRIS,2005,Sugarcane,Whole Year,11,230,,,104.72727272727273
THE NILGIRIS,2005,Sweet potato,Whole Year,1,230,,,21.0
THE NILGIRIS,2005,Tapioca,Whole Year,58,230,,,38.206896551724135
THE NILGIRIS,2005,Turmeric,Whole Year,2,230,,,5.5
THE NILGIRIS,2006,Rice,Kharif,1249,188,,,3.198558847077662
THE NILGIRIS,2006,Small millets,Kharif,2,188,,,1.0
THE NILGIRIS,2006,Arecanut,Whole Year,431,188,,,2.039443155452436
THE NILGIRIS,2006,Banana,Whole Year,801,188,,,53.58426966292135
THE NILGIRIS,2006,Black pepper,Whole Year,2526,188,,,0.19319081551860648
THE NILGIRIS,2006,Cardamom,Whole Year,616,188,,,0.09253246753246754
THE NILGIRIS,2006,Coconut,Whole Year,74,188,,,0.013513513513513514
THE NILGIRIS,2006,Dry chillies,Whole Year,12,188,,,0.6666666666666666
THE NILGIRIS,2006,Dry ginger,Whole Year,609,188,,,18.637110016420362
THE NILGIRIS,2006,Garlic,Whole Year,88,188,,,5.545454545454546
THE NILGIRIS,2006,Potato,Whole Year,1957,188,,,20.182933060807358
THE NILGIRIS,2006,Ragi,Whole Year,10,188,,,1.4
THE NILGIRIS,2006,Sugarcane,Whole Year,10,188,,,122.8
THE NILGIRIS,2006,Sweet potato,Whole Year,1,188,,,17.0
THE NILGIRIS,2006,Tapioca,Whole Year,72,188,,,40.361111111111114
THE NILGIRIS,2006,Turmeric,Whole Year,9,188,,,5.777777777777778
THE NILGIRIS,2007,Rice,Kharif,1110,106,,,3.862162162162162
THE NILGIRIS,2007,Small millets,Kharif,2,106,,,1.0
THE NILGIRIS,2007,Arecanut,Whole Year,272,106,,,2.1911764705882355
THE NILGIRIS,2007,Banana,Whole Year,755,106,,,47.740397350993376
THE NILGIRIS,2007,Black pepper,Whole Year,1908,106,,,0.1928721174004193
THE NILGIRIS,2007,Cardamom,Whole Year,673,106,,,0.09361069836552749
THE NILGIRIS,2007,Coconut,Whole Year,79,106,,,0.012658227848101266
THE NILGIRIS,2007,Cotton(lint),Whole Year,5,106,,,1.6
THE NILGIRIS,2007,Dry chillies,Whole Year,22,106,,,0.5
THE NILGIRIS,2007,Dry ginger,Whole Year,588,106,,,19.037414965986393
THE NILGIRIS,2007,Garlic,Whole Year,124,106,,,5.548387096774194
THE NILGIRIS,2007,Potato,Whole Year,1540,106,,,24.014285714285716
THE NILGIRIS,2007,Ragi,Whole Year,1,106,,,2.0
THE NILGIRIS,2007,Small millets,Whole Year,2,106,,,1.0
THE NILGIRIS,2007,Sugarcane,Whole Year,10,106,,,107.5
THE NILGIRIS,2007,Tapioca,Whole Year,65,106,,,42.23076923076923
THE NILGIRIS,2007,Turmeric,Whole Year,8,106,,,5.375
THE NILGIRIS,2008,Rice,Kharif,775,8,,,3.930322580645161
THE NILGIRIS,2008,Arecanut,Whole Year,291,8,,,0.1958762886597938
THE NILGIRIS,2008,Banana,Whole Year,917,8,,,44.4525627044711
THE NILGIRIS,2008,Black pepper,Whole Year,1919,8,,,0.1928087545596665
THE NILGIRIS,2008,Cardamom,Whole Year,717,8,,,0.09344490934449093
THE NILGIRIS,2008,Coconut,Whole Year,80,8,,,12.5
THE NILGIRIS,2008,Cotton(lint),Whole Year,6,8,,,1.1666666666666667
THE NILGIRIS,2008,Dry chillies,Whole Year,11,8,,,0.5454545454545454
THE NILGIRIS,2008,Dry ginger,Whole Year,714,8,,,20.0
THE NILGIRIS,2008,Garlic,Whole Year,102,8,,,5.549019607843137
THE NILGIRIS,2008,Onion,Whole Year,14,8,,,9.428571428571429
THE NILGIRIS,2008,Potato,Whole Year,1292,8,,,30.681888544891642
THE NILGIRIS,2008,Ragi,Whole Year,1,8,,,2.0
THE NILGIRIS,2008,Sugarcane,Whole Year,5,8,,,106.2
THE NILGIRIS,2008,Tapioca,Whole Year,71,8,,,36.46478873239437
THE NILGIRIS,2008,Turmeric,Whole Year,9,8,,,5.777777777777778
THE NILGIRIS,2009,Rice,Kharif,509,128,,,3.5029469548133596
THE NILGIRIS,2009,Arecanut,Whole Year,332,128,,,0.21385542168674698
THE NILGIRIS,2009,Banana,Whole Year,1064,128,,,42.99624060150376
THE NILGIRIS,2009,Black pepper,Whole Year,1358,128,,,0.1796759941089838
THE NILGIRIS,2009,Cardamom,Whole Year,251,128,,,0.09163346613545817
THE NILGIRIS,2009,Coconut,Whole Year,79,128,,,1.2658227848101267
THE NILGIRIS,2009,Cotton(lint),Whole Year,5,128,,,2.0
THE NILGIRIS,2009,Dry chillies,Whole Year,23,128,,,0.5217391304347826
THE NILGIRIS,2009,Dry ginger,Whole Year,828,128,,,16.04951690821256
THE NILGIRIS,2009,Garlic,Whole Year,65,128,,,5.553846153846154
THE NILGIRIS,2009,Groundnut,Whole Year,5,128,,,1.4
THE NILGIRIS,2009,Moong(Green Gram),Whole Year,12,128,,,0.3333333333333333
THE NILGIRIS,2009,Onion,Whole Year,1,128,,,10.0
THE NILGIRIS,2009,Potato,Whole Year,1161,128,,,25.034453057708873
THE NILGIRIS,2009,Ragi,Whole Year,4,128,,,1.75
THE NILGIRIS,2009,Sweet potato,Whole Year,2,128,,,14.5
THE NILGIRIS,2009,Tapioca,Whole Year,83,128,,,34.46987951807229
THE NILGIRIS,2009,Turmeric,Whole Year,7,128,,,5.0
THE NILGIRIS,2010,Cotton(lint),Kharif,5,30,,,1.8
THE NILGIRIS,2010,Groundnut,Kharif,3,30,,,2.0
THE NILGIRIS,2010,Moong(Green Gram),Kharif,3,30,,,0.6666666666666666
THE NILGIRIS,2010,Rice,Kharif,392,30,,,3.5714285714285716
THE NILGIRIS,2011,Cotton(lint),Kharif,5,10,,,2.8
THE NILGIRIS,2011,Rice,Kharif,399,10,,,4.12531328320802
THE NILGIRIS,2011,Wheat,Kharif,4,10,,,
THE NILGIRIS,2011,Arecanut,Whole Year,326,10,,,0.941717791411043
THE NILGIRIS,2011,Banana,Whole Year,883,10,,,43.69422423556059
THE NILGIRIS,2011,Black pepper,Whole Year,960,10,,,0.16875
THE NILGIRIS,2011,Cardamom,Whole Year,1036,10,,,0.09266409266409266
THE NILGIRIS,2011,Coconut,Whole Year,66,10,,,1515.1515151515152
THE NILGIRIS,2011,Dry chillies,Whole Year,4,10,,,0.5
THE NILGIRIS,2011,Dry ginger,Whole Year,407,10,,,11.041769041769042
THE NILGIRIS,2011,Garlic,Whole Year,185,10,,,5.551351351351351
THE NILGIRIS,2011,Potato,Whole Year,1786,10,,,25.44232922732363
THE NILGIRIS,2011,Tapioca,Whole Year,55,10,,,37.72727272727273
THE NILGIRIS,2011,Turmeric,Whole Year,10,10,,,5.5
THE NILGIRIS,2012,Cotton(lint),Kharif,5,20,,,2.0
THE NILGIRIS,2012,Ragi,Kharif,1,20,,,2.0
THE NILGIRIS,2012,Rice,Kharif,289,20,,,3.972318339100346
THE NILGIRIS,2012,Sugarcane,Whole Year,4,20,,,97.75
THE NILGIRIS,2013,Cotton(lint),Kharif,6,4,,,2.8333333333333335
THE NILGIRIS,2013,Groundnut,Kharif,4,4,,,2.25
THE NILGIRIS,2013,Jowar,Kharif,6,4,,,1.1666666666666667
THE NILGIRIS,2013,Moong(Green Gram),Kharif,1,4,,,1.0
THE NILGIRIS,2013,Potato,Kharif,1098,4,,,26.449908925318763
THE NILGIRIS,2013,Rice,Kharif,328,4,,,4.329268292682927
THE NILGIRIS,2013,Potato,Rabi,449,4,,,26.783964365256125
THE NILGIRIS,2013,Arecanut,Whole Year,310,4,,,0.5419354838709678
THE NILGIRIS,2013,Banana,Whole Year,622,4,,,41.533762057877816
THE NILGIRIS,2013,Black pepper,Whole Year,1069,4,,,0.17773620205799812
THE NILGIRIS,2013,Cardamom,Whole Year,979,4,,,0.09295199182839632
THE NILGIRIS,2013,Coconut,Whole Year,55,4,,,1818.1818181818182
THE NILGIRIS,2013,Dry chillies,Whole Year,22,4,,,0.2727272727272727
THE NILGIRIS,2013,Dry ginger,Whole Year,283,4,,,6.96113074204947
THE NILGIRIS,2013,Garlic,Whole Year,189,4,,,5.550264550264551
THE NILGIRIS,2013,Sugarcane,Whole Year,3,4,,,103.66666666666667
THE NILGIRIS,2013,Tapioca,Whole Year,57,4,,,29.92982456140351
THE NILGIRIS,2013,Turmeric,Whole Year,15,4,,,3.6666666666666665
THENI,1997,Banana,Kharif,1970,330278,,,17.563451776649746
THENI,1997,Horse-gram,Kharif,592,330278,,,0.5067567567567568
THENI,1997,Onion,Kharif,882,330278,,,7.054421768707483
THENI,1997,Sesamum,Kharif,1738,330278,,,0.42577675489067895
THENI,1997,Small millets,Kharif,716,330278,,,0.8100558659217877
THENI,1997,Tobacco,Kharif,10,330278,,,1.6
THENI,1997,Arhar/Tur,Whole Year,6743,330278,,,0.20613970043007562
THENI,1997,Bajra,Whole Year,2975,330278,,,1.4151260504201681
THENI,1997,Banana,Whole Year,4478,330278,,,67.13264850379633
THENI,1997,Cardamom,Whole Year,1242,330278,,,0.0966183574879227
THENI,1997,Cashewnut,Whole Year,703,330278,,,0.6258890469416786
THENI,1997,Castor seed,Whole Year,48,330278,,,0.20833333333333334
THENI,1997,Coriander,Whole Year,16,330278,,,0.625
THENI,1997,Cotton(lint),Whole Year,9320,330278,,,1.6469957081545064
THENI,1997,Dry chillies,Whole Year,239,330278,,,0.7531380753138075
THENI,1997,Groundnut,Whole Year,9833,330278,,,1.9088782670599003
THENI,1997,Jowar,Whole Year,16318,330278,,,0.9811251378845447
THENI,1997,Maize,Whole Year,3204,330278,,,2.016229712858926
THENI,1997,Moong(Green Gram),Whole Year,1179,330278,,,0.356234096692112
THENI,1997,Onion,Whole Year,259,330278,,,24.16988416988417
THENI,1997,Pulses total,Whole Year,13997,330278,,,0.24433807244409517
THENI,1997,Ragi,Whole Year,189,330278,,,2.5925925925925926
THENI,1997,Rice,Whole Year,19833,330278,,,3.1165229667725507
THENI,1997,Sugarcane,Whole Year,9524,330278,,,1112.767744645107
THENI,1997,Sunflower,Whole Year,498,330278,,,1.9678714859437751
THENI,1997,Sweet potato,Whole Year,14,330278,,,14.285714285714286
THENI,1997,Tapioca,Whole Year,28,330278,,,37.5
THENI,1997,Tobacco,Whole Year,100,330278,,,2.2
THENI,1997,Total foodgrain,Whole Year,57273,330278,,,1.6238017914200409
THENI,1997,Turmeric,Whole Year,4,330278,,,5.0
THENI,1997,Urad,Whole Year,1214,330278,,,0.4695222405271829
THENI,1998,Arhar/Tur,Kharif,3180,113980,,,1.100943396226415
THENI,1998,Bajra,Kharif,4761,113980,,,2.183364839319471
THENI,1998,Cotton(lint),Kharif,8869,113980,,,2.398917578080956
THENI,1998,Groundnut,Kharif,15859,113980,,,1.2526641024024214
THENI,1998,Horse-gram,Kharif,2412,113980,,,0.5008291873963516
THENI,1998,Jowar,Kharif,20156,113980,,,1.8775054574320302
THENI,1998,Maize,Kharif,7039,113980,,,2.0160534166785054
THENI,1998,Moong(Green Gram),Kharif,4544,113980,,,0.4768926056338028
THENI,1998,Pulses total,Kharif,17264,113980,,,0.5066033364226136
THENI,1998,Ragi,Kharif,146,113980,,,2.3698630136986303
THENI,1998,Rice,Kharif,21747,113980,,,3.475421897273187
THENI,1998,Sesamum,Kharif,3094,113980,,,0.4398836457659987
THENI,1998,Small millets,Kharif,500,113980,,,0.2
THENI,1998,Sunflower,Kharif,3439,113980,,,0.9828438499563826
THENI,1998,Total foodgrain,Kharif,73434,113980,,,0.20310755235994227
THENI,1998,Urad,Kharif,2015,113980,,,0.48883374689826303
THENI,1998,Banana,Whole Year,2377,113980,,,67.1320992848128
THENI,1998,Cardamom,Whole Year,1207,113980,,,0.045567522783761395
THENI,1998,Cashewnut,Whole Year,1511,113980,,,0.20383851753805426
THENI,1998,Castor seed,Whole Year,575,113980,,,0.19130434782608696
THENI,1998,Coriander,Whole Year,73,113980,,,0.3013698630136986
THENI,1998,Dry chillies,Whole Year,385,113980,,,0.6
THENI,1998,Onion,Whole Year,1583,113980,,,7.790903348073279
THENI,1998,Sugarcane,Whole Year,16133,113980,,,224.2496745800533
THENI,1998,Sweet potato,Whole Year,5,113980,,,17.2
THENI,1998,Tapioca,Whole Year,41,113980,,,37.146341463414636
THENI,1998,Tobacco,Whole Year,21,113980,,,2.1904761904761907
THENI,1999,Arhar/Tur,Kharif,2607,113504,,,0.6915995397008056
THENI,1999,Bajra,Kharif,10925,113504,,,1.5096567505720824
THENI,1999,Castor seed,Kharif,606,113504,,,0.3085808580858086
THENI,1999,Cotton(lint),Kharif,5847,113504,,,1.7436292115614844
THENI,1999,Dry ginger,Kharif,1,113504,,,26.0
THENI,1999,Groundnut,Kharif,9808,113504,,,2.2334828711256116
THENI,1999,Horse-gram,Kharif,2382,113504,,,0.4378673383711167
THENI,1999,Jowar,Kharif,14855,113504,,,1.6613934702120499
THENI,1999,Korra,Kharif,101,113504,,,0.24752475247524752
THENI,1999,Maize,Kharif,16589,113504,,,1.6095605521731269
THENI,1999,Moong(Green Gram),Kharif,3175,113504,,,0.542992125984252
THENI,1999,Ragi,Kharif,544,113504,,,1.6121323529411764
THENI,1999,Rice,Kharif,20706,113504,,,3.7815126050420167
THENI,1999,Sesamum,Kharif,3190,113504,,,0.4852664576802508
THENI,1999,Sunflower,Kharif,2608,113504,,,1.3006134969325154
THENI,1999,Urad,Kharif,2424,113504,,,0.5181518151815182
THENI,1999,Varagu,Kharif,263,113504,,,0.8897338403041825
THENI,1999,Samai,Rabi,3112,113504,,,0.9453727506426736
THENI,1999,Banana,Whole Year,1970,113504,,,17.563451776649746
THENI,1999,Black pepper,Whole Year,12,113504,,,0.25
THENI,1999,Cardamom,Whole Year,112,113504,,,0.09821428571428571
THENI,1999,Cashewnut,Whole Year,1547,113504,,,0.29282482223658696
THENI,1999,Coriander,Whole Year,47,113504,,,0.23404255319148937
THENI,1999,Dry chillies,Whole Year,420,113504,,,0.7857142857142857
THENI,1999,Guar seed,Whole Year,13515,113504,,,11.171587125416204
THENI,1999,Onion,Whole Year,882,113504,,,7.054421768707483
THENI,1999,Sugarcane,Whole Year,13515,113504,,,120.07709951905291
THENI,1999,Tapioca,Whole Year,19,113504,,,35.473684210526315
THENI,1999,Tobacco,Whole Year,10,113504,,,1.6
THENI,1999,Turmeric,Whole Year,10,113504,,,5.6
THENI,2000,Arhar/Tur,Kharif,2216,111930,,,0.6913357400722022
THENI,2000,Bajra,Kharif,7865,111930,,,1.7106166560712015
THENI,2000,Castor seed,Kharif,1031,111930,,,0.30940834141610085
THENI,2000,Cotton(lint),Kharif,9531,111930,,,1.8535305844087713
THENI,2000,Groundnut,Kharif,8402,111930,,,1.9740537967150678
THENI,2000,Horse-gram,Kharif,1234,111930,,,0.4359805510534846
THENI,2000,Jowar,Kharif,16000,111930,,,1.470625
THENI,2000,Maize,Kharif,15112,111930,,,1.6095817893065114
THENI,2000,Moong(Green Gram),Kharif,4600,111930,,,0.46695652173913044
THENI,2000,Other Cereals & Millets,Kharif,2501,111930,,,0.8864454218312675
THENI,2000,Other Kharif pulses,Kharif,11438,111930,,,0.17258261933904528
THENI,2000,Ragi,Kharif,336,111930,,,1.7053571428571428
THENI,2000,Rice,Kharif,20885,111930,,,3.631074934163275
THENI,2000,Sesamum,Kharif,3029,111930,,,0.45064377682403434
THENI,2000,Sunflower,Kharif,1693,111930,,,1.3437684583579446
THENI,2000,Urad,Kharif,2376,111930,,,0.5180976430976431
THENI,2000,Banana,Whole Year,1530,111930,,,17.56339869281046
THENI,2000,Black pepper,Whole Year,24,111930,,,0.25
THENI,2000,Cardamom,Whole Year,1222,111930,,,0.09492635024549918
THENI,2000,Cashewnut,Whole Year,2175,111930,,,0.38436781609195403
THENI,2000,Coriander,Whole Year,41,111930,,,0.24390243902439024
THENI,2000,Dry chillies,Whole Year,265,111930,,,0.8301886792452831
THENI,2000,Onion,Whole Year,894,111930,,,7.053691275167785
THENI,2000,Potato,Whole Year,1,111930,,,17.0
THENI,2000,Sugarcane,Whole Year,12673,111930,,,123.82585023277835
THENI,2000,Tapioca,Whole Year,132,111930,,,35.484848484848484
THENI,2000,Tobacco,Whole Year,7,111930,,,1.5714285714285714
THENI,2000,Turmeric,Whole Year,1,111930,,,5.0
THENI,2001,Arhar/Tur,Kharif,2949,110118,,,0.590030518819939
THENI,2001,Bajra,Kharif,4099,110118,,,1.4466943156867529
THENI,2001,Cotton(lint),Kharif,5438,110118,,,1.4582567120264802
THENI,2001,Groundnut,Kharif,6485,110118,,,1.2305319969159598
THENI,2001,Jowar,Kharif,9738,110118,,,1.7508728691723145
THENI,2001,Moong(Green Gram),Kharif,176,110118,,,0.3977272727272727
THENI,2001,Ragi,Kharif,174,110118,,,2.471264367816092
THENI,2001,Rice,Kharif,17422,110118,,,4.470210079210194
THENI,2001,Sesamum,Kharif,832,110118,,,0.3245192307692308
THENI,2001,Sunflower,Kharif,186,110118,,,1.2903225806451613
THENI,2001,Urad,Kharif,289,110118,,,0.3806228373702422
THENI,2001,Sugarcane,Whole Year,10790,110118,,,158.57275254865615
THENI,2002,Arhar/Tur,Kharif,2619,97004,,,1.4669721267659412
THENI,2002,Bajra,Kharif,4860,97004,,,0.8512345679012345
THENI,2002,Castor seed,Kharif,75,97004,,,0.18666666666666668
THENI,2002,Cotton(lint),Kharif,3033,97004,,,1.5252225519287834
THENI,2002,Groundnut,Kharif,4380,97004,,,0.8737442922374429
THENI,2002,Horse-gram,Kharif,389,97004,,,0.2544987146529563
THENI,2002,Jowar,Kharif,11240,97004,,,1.3619217081850534
THENI,2002,Korra,Kharif,37,97004,,,0.43243243243243246
THENI,2002,Maize,Kharif,7154,97004,,,2.0065697511881466
THENI,2002,Moong(Green Gram),Kharif,129,97004,,,0.4263565891472868
THENI,2002,Other Kharif pulses,Kharif,4185,97004,,,0.17323775388291518
THENI,2002,Ragi,Kharif,175,97004,,,1.737142857142857
THENI,2002,Rice,Kharif,13783,97004,,,3.987012987012987
THENI,2002,Samai,Kharif,199,97004,,,0.7236180904522613
THENI,2002,Sesamum,Kharif,511,97004,,,0.324853228962818
THENI,2002,Small millets,Kharif,30,97004,,,0.5666666666666667
THENI,2002,Sunflower,Kharif,152,97004,,,0.8618421052631579
THENI,2002,Urad,Kharif,250,97004,,,0.4
THENI,2002,Varagu,Kharif,1,97004,,,1.0
THENI,2002,Arecanut,Whole Year,20,97004,,,
THENI,2002,Ash Gourd,Whole Year,17,97004,,,0.0
THENI,2002,Banana,Whole Year,3702,97004,,,36.95299837925446
THENI,2002,Beans & Mutter(Vegetable),Whole Year,300,97004,,,0.0
THENI,2002,Beet Root,Whole Year,251,97004,,,0.0
THENI,2002,Bhindi,Whole Year,132,97004,,,7.446969696969697
THENI,2002,Bitter Gourd,Whole Year,16,97004,,,0.0
THENI,2002,Bottle Gourd,Whole Year,1,97004,,,0.0
THENI,2002,Brinjal,Whole Year,412,97004,,,5.701456310679611
THENI,2002,Cabbage,Whole Year,79,97004,,,58.69620253164557
THENI,2002,Cashewnut,Whole Year,4045,97004,,,0.3023485784919654
THENI,2002,Cauliflower,Whole Year,24,97004,,,0.0
THENI,2002,Citrus Fruit,Whole Year,223,97004,,,1.1076233183856503
THENI,2002,Coconut,Whole Year,14284,97004,,,9.878185382245869
THENI,2002,Coriander,Whole Year,7,97004,,,0.14285714285714285
THENI,2002,Cucumber,Whole Year,24,97004,,,0.0
THENI,2002,Drum Stick,Whole Year,633,97004,,,0.0
THENI,2002,Dry chillies,Whole Year,173,97004,,,0.5953757225433526
THENI,2002,Grapes,Whole Year,1585,97004,,,13.523659305993691
THENI,2002,Jack Fruit,Whole Year,62,97004,,,11.32258064516129
THENI,2002,Lab-Lab,Whole Year,27,97004,,,0.0
THENI,2002,Mango,Whole Year,8160,97004,,,12.592401960784313
THENI,2002,Onion,Whole Year,250,97004,,,8.46
THENI,2002,Orange,Whole Year,50,97004,,,1.54
THENI,2002,Other Citrus Fruit,Whole Year,110,97004,,,0.0
THENI,2002,Other Fresh Fruits,Whole Year,289,97004,,,0.0
THENI,2002,Other Vegetables,Whole Year,55,97004,,,0.0
THENI,2002,Papaya,Whole Year,14,97004,,,0.0
THENI,2002,Pome Fruit,Whole Year,319,97004,,,5.231974921630094
THENI,2002,Pome Granet,Whole Year,12,97004,,,0.0
THENI,2002,Pump Kin,Whole Year,28,97004,,,0.0
THENI,2002,Ribed Guard,Whole Year,6,97004,,,0.0
THENI,2002,Snak Guard,Whole Year,11,97004,,,0.0
THENI,2002,Sugarcane,Whole Year,10590,97004,,,82.91218130311614
THENI,2002,Sweet potato,Whole Year,2,97004,,,13.5
THENI,2002,Tapioca,Whole Year,28,97004,,,31.607142857142858
THENI,2002,Tobacco,Whole Year,68,97004,,,2.2058823529411766
THENI,2002,Tomato,Whole Year,2744,97004,,,14.327259475218659
THENI,2002,Turmeric,Whole Year,8,97004,,,3.75
THENI,2002,Water Melon,Whole Year,5,97004,,,0.0
THENI,2002,Yam,Whole Year,3,97004,,,0.0
THENI,2003,Arhar/Tur,Kharif,2146,90374,,,1.4007455731593663
THENI,2003,Bajra,Kharif,6846,90374,,,0.4423020742039147
THENI,2003,Castor seed,Kharif,70,90374,,,0.18571428571428572
THENI,2003,Cotton(lint),Kharif,3290,90374,,,1.751063829787234
THENI,2003,Groundnut,Kharif,2999,90374,,,1.2030676892297432
THENI,2003,Horse-gram,Kharif,599,90374,,,0.2671118530884808
THENI,2003,Jowar,Kharif,12455,90374,,,0.6028101164191088
THENI,2003,Korra,Kharif,15,90374,,,0.4666666666666667
THENI,2003,Maize,Kharif,6557,90374,,,2.004727771846881
THENI,2003,Moong(Green Gram),Kharif,178,90374,,,0.42696629213483145
THENI,2003,Other Kharif pulses,Kharif,4601,90374,,,0.17322321234514235
THENI,2003,Ragi,Kharif,104,90374,,,1.7596153846153846
THENI,2003,Rice,Kharif,14228,90374,,,3.8820635366882206
THENI,2003,Sesamum,Kharif,526,90374,,,0.3269961977186312
THENI,2003,Small millets,Kharif,135,90374,,,15.748148148148148
THENI,2003,Sunflower,Kharif,135,90374,,,1.2962962962962963
THENI,2003,Urad,Kharif,274,90374,,,0.40875912408759124
THENI,2003,Gram,Rabi,1,90374,,,1.0
